SK_CompanyID,SPRating,addressLine1,addressLine2,batchID,ceo,city,companyID,country,description,effectiveDate,endDate,foundingDate,industry,isCurrent,isLowGrade,name,postalCode,stateProv,status
1009,"BB+ ","8385 Raymond Crescent                                                           ","Apt. 975                                                                        ",1,"Pacheco                                                                                             ","Naperville               ",307,United States of America,"TpLVBVDyjDJncEfQFCgWh NeYTQirPFw MuhqMVP DafmHwTOlQoFFERsgxbF twJjVCFuAOnF                                                                            ",2000-06-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1927-10-27T00:00:00.0000000,"Trucking                                          ",true,true,"sXZjFAjxrsHPtgPAKVzMDCIQZUZIwEUGwDHXvmiHjCPKPnmmpuWIFJLXZXM ","T6C 1B5     ","IL                  ","Inactive  "
390,"BB+ ","6802 Ames Street                                                                ","                                                                                ",1,"Shortle                                                                                             ","Moncton                  ",308,United States of America,"SwOHVjODSASXCzhZBMhJGZWZzcxYVrqBFEOVjwLRNIsocaNKoGYRlANiTcbIPDQ JvKFSHCARPMMkb                                                                        ",1978-06-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1881-05-21T00:00:00.0000000,"Rental & Leasing                                  ",true,true,"siRgQEhFByzByReAqGwsEpRSjnGOJWCcvvMLxnFyuRRnVxHcfFskDSRKPCK ","94609       ","UT                  ","Active    "
392,"C   ","13247 Pembrook Street                                                           ","                                                                                ",1,"Climer                                                                                              ","Berkeley                 ",309,United States of America,"MOaTEfwRRfQqoSGTJYKmiVqQaZvmLSZSjCdVWqIgNmEB jjGkMQSvgzbqVrRZEiGFzG                                                                                   ",1978-06-28T00:00:00.0000000,2000-09-29T00:00:00.0000000,1900-09-08T00:00:00.0000000,"Airline                                           ",false,true,"oeZLMWToRwrbeQgJWDgaGDLoPJbyjlCmkpftuarAh                   ","93910       ","MI                  ","Active    "
1028,"C   ","13247 Pembrook Street                                                           ","                                                                                ",1,"Climer                                                                                              ","Berkeley                 ",309,United States of America,"MOaTEfwRRfQqoSGTJYKmiVqQaZvmLSZSjCdVWqIgNmEB jjGkMQSvgzbqVrRZEiGFzG                                                                                   ",2000-09-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1909-07-14T00:00:00.0000000,"Airline                                           ",true,true,"oeZLMWToRwrbeQgJWDgaGDLoPJbyjlCmkpftuarAh                   ","93910       ","MI                  ","Inactive  "
393,"AA- ","4144 Lake Park Lane                                                             ","                                                                                ",1,"Struckman                                                                                           ","Pomona                   ",306,"                        ","YEyrOJvcnwYznwCnIJfyxmUkxDLzKANP AdMNrDACYBmGCweFIDN                                                                                                  ",1978-06-29T00:00:00.0000000,1996-12-29T00:00:00.0000000,1961-01-03T00:00:00.0000000,"Auto & Truck Manufacturers                        ",false,true,"APIemUAnWYRCcEsLL                                           ","35873       ","NH                  ","Active    "
893,"AA- ","4144 Lake Park Lane                                                             ","                                                                                ",1,"Struckman                                                                                           ","Pomona                   ",306,"                        ","YEyrOJvcnwYznwCnIJfyxmUkxDLzKANP AdMNrDACYBmGCweFIDN                                                                                                  ",1996-12-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1977-02-13T00:00:00.0000000,"Auto & Truck Manufacturers                        ",true,true,"APIemUAnWYRCcEsLL                                           ","35873       ","NH                  ","Inactive  "
394,"BB  ","14716 Mockingbird Lane                                                          ","                                                                                ",1,"Vandiver                                                                                            ","Sacramento               ",310,"Canada                  ","AjXEMr mMIsF VrcTRLsQ RDHJKAUeqFHUrWpoyMZhmZlGgmRpkbAZMUwiKJczTFAPwIFhbyCnqCIKwbCBNDwbKZ h oKsAHwZEElfPF                                              ",1978-06-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1870-04-16T00:00:00.0000000,"Personal & Household Products                     ",true,true,"IaIJkJbThYSCqPmZqGFESRtOvhVxcLlZsBRXICTFtkvM                ","V6C 1U6     ","DC                  ","Active    "
396,"A   ","19492 Lyons Court                                                               ","Suite 162                                                                       ",1,"Hurford                                                                                             ","Oceanside                ",302,United States of America,"sKGmKoIJpoZnhWQVfjkiCM                                                                                                                                ",1978-03-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1909-02-04T00:00:00.0000000,"Communications Services                           ",true,true,"sywKYoBrHXXpAryQGPvlNiaGZOoSUSFPVyRJCvtVoPAHi               ","45260       ","Saskatchewan        ","Active    "
397,"AA  ","12171 Peach Crescent                                                            ","                                                                                ",1,"Keomanivong                                                                                         ","Victoria                 ",305,United States of America,"XsMgIUiOYizHjjSh Ua SiKgxzPdAiIgTdRGhdIeKOGpusgAQMSJVJKrxYXmqauhZBCNOZfgiXluVDaVPJjBHnOzJBpLDQZTKoGoHoTOQAjOMpsOwFKRsfxQwtyBKDQgWKtGSETYuHBDKlkENzcK  ",1978-03-28T00:00:00.0000000,1982-09-26T00:00:00.0000000,1973-10-18T00:00:00.0000000,"Office Equipment                                  ",false,true,"nMEefgWhMKcSVjJKKPnBAiPsQSW                                 ","39535       ","MN                  ","Active    "
514,"AA  ","12171 Peach Crescent                                                            ","                                                                                ",1,"Keomanivong                                                                                         ","Victoria                 ",305,United States of America,"XsMgIUiOYizHjjSh Ua SiKgxzPdAiIgTdRGhdIeKOGpusgAQMSJVJKrxYXmqauhZBCNOZfgiXluVDaVPJjBHnOzJBpLDQZTKoGoHoTOQAjOMpsOwFKRsfxQwtyBKDQgWKtGSETYuHBDKlkENzcK  ",1982-09-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1978-03-04T00:00:00.0000000,"Office Equipment                                  ",true,true,"nMEefgWhMKcSVjJKKPnBAiPsQSW                                 ","39535       ","MN                  ","Inactive  "
398,"CCC ","17886 St. Phillip Upper                                                         ","                                                                                ",1,"Savarese                                                                                            ","Waco                     ",301,United States of America,"RBNVctHTTrYoFghleJIAIhSOmYLNBaslKxSZAKUYitroqFrGokPGRMGZIfrauZWRToXQAoNLlZVE                                                                          ",1978-03-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1938-06-13T00:00:00.0000000,"Software & Programming                            ",true,true,"GSYLuaIpFQTtbfatSZCXhQNnYUnyQLgAgJSU                        ","B1D 1W6     ","Saskatchewan        ","Active    "
399,"BBB ","8282 Wills Street                                                               ","                                                                                ",1,"Landmann                                                                                            ","Modesto                  ",304,United States of America,"PpPzEJUwUBGyMrLZIQ                                                                                                                                    ",1978-03-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1944-02-01T00:00:00.0000000,"Biotechnology & Drugs                             ",true,true,"zPZDFCVuwVXZJGMJAsRfXJ                                      ","28246       ","MN                  ","Active    "
401,CCC-,"23445 Gates Way                                                                 ","                                                                                ",1,"Brennan                                                                                             ","Dawson City              ",303,United States of America,"UegWHfIzNPjIQAVAXBHJKISSxRtsDZvGyrkwLAWAWzJrROwfGWJrlKoXglOwciEnJ                                                                                     ",1978-03-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1868-12-30T00:00:00.0000000,"Misc. Capital Goods                               ",true,true,"IIrJWUJdHVEVnFSrngp                                         ","53709       ","SC                  ","Active    "
402,"I   ","14243 Upland Drive                                                              ","Apt. 820                                                                        ",1,"Gobeil                                                                                              ","Fullerton                ",314,United States of America,"feDowohMdRwHkEwVNGoEdHsJZlSR DiD njkAzHKcKGvDIvJbsVJOjNYlewsJEUQgazHwm IlfnP gLBdInRuYTUBKvLiJfQggcYFLIjqkpMfDqqOJSkN KoayGbZSwALxirsTPxR             ",1978-09-27T00:00:00.0000000,2001-09-29T00:00:00.0000000,1901-05-01T00:00:00.0000000,"Rental & Leasing                                  ",false,true,"PleiLoVZROAwlvG                                             ","02908       ","CT                  ","Active    "
1048,"I   ","14243 Upland Drive                                                              ","Apt. 820                                                                        ",1,"Gobeil                                                                                              ","Fullerton                ",314,United States of America,"feDowohMdRwHkEwVNGoEdHsJZlSR DiD njkAzHKcKGvDIvJbsVJOjNYlewsJEUQgazHwm IlfnP gLBdInRuYTUBKvLiJfQggcYFLIjqkpMfDqqOJSkN KoayGbZSwALxirsTPxR             ",2001-09-29T00:00:00.0000000,2002-09-30T00:00:00.0000000,1910-07-30T00:00:00.0000000,"Retail (Speciality)                               ",false,true,"PleiLoVZROAwlvG                                             ","02908       ","CT                  ","Active    "
1087,"I   ","14243 Upland Drive                                                              ","Apt. 820                                                                        ",1,"Gobeil                                                                                              ","Fullerton                ",314,United States of America,"feDowohMdRwHkEwVNGoEdHsJZlSR DiD njkAzHKcKGvDIvJbsVJOjNYlewsJEUQgazHwm IlfnP gLBdInRuYTUBKvLiJfQggcYFLIjqkpMfDqqOJSkN KoayGbZSwALxirsTPxR             ",2002-09-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1910-12-24T00:00:00.0000000,"Crops                                             ",true,true,"PleiLoVZROAwlvG                                             ","02908       ","CT                  ","Active    "
404,"B+  ","24366 Carolina Lane                                                             ","                                                                                ",1,"Rodenburg                                                                                           ","Gary                     ",311,United States of America,"SnXoMvGHsRFaoliOtSEzFNWseUDyVKKrUHdHlRVZDJUNYr oONVvxIFkfnfDeLzeKqploNOo                                                                              ",1978-09-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1898-04-13T00:00:00.0000000,"Money Center Banks                                ",true,true,"qCLAonhOZoDWmAlhMTIlQPXfTaSiDuHyydYZpACXFMZWRf              ","M5A 1U4     ","RI                  ","Active    "
405,zsVO,"784 River Place South                                                           ","                                                                                ",1,"Stuckey                                                                                             ","Tulsa                    ",313,United States of America,"iEBRkU gFeLiBkIRCHckRFeAbLBMojDUSgxQMuobKEtLVsFXLOMrUq                                                                                                ",1978-09-28T00:00:00.0000000,1985-06-28T00:00:00.0000000,1854-04-05T00:00:00.0000000,"Retail (Apparel)                                  ",false,true,"SyFOQWzVWzkEncsJKQkekVEQx                                   ","53705       ","NJ                  ","Active    "
601,zsVO,"784 River Place South                                                           ","                                                                                ",1,"Stuckey                                                                                             ","Tulsa                    ",313,United States of America,"iEBRkU gFeLiBkIRCHckRFeAbLBMojDUSgxQMuobKEtLVsFXLOMrUq                                                                                                ",1985-06-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1854-06-26T00:00:00.0000000,"Retail (Apparel)                                  ",true,true,"SyFOQWzVWzkEncsJKQkekVEQx                                   ","53705       ","NJ                  ","Inactive  "
406,"AA- ","10412 Anaconda Crescent                                                         ","                                                                                ",1,"Christian                                                                                           ","Anaheim                  ",315,"Canada                  ","ppTHjdNLQQeNNElGazokGdDEudcJKjSYogxcMRYevqLLNkXjjfBTiBCPCOKYFpWy GznLQUUJUUglNhHHBzYurkQmdrWoFLBtuSfATVOVlYAafSguJBBIRBvObu JOVWDcU                   ",1978-09-28T00:00:00.0000000,1983-09-27T00:00:00.0000000,1891-10-24T00:00:00.0000000,"Money Center Banks                                ",false,true,"KxCzGMWWUDndbIXVVMAQHEaMSDMKQ                               ","06127       ","VA                  ","Active    "
550,"AA- ","10412 Anaconda Crescent                                                         ","                                                                                ",1,"Christian                                                                                           ","Anaheim                  ",315,"Canada                  ","ppTHjdNLQQeNNElGazokGdDEudcJKjSYogxcMRYevqLLNkXjjfBTiBCPCOKYFpWy GznLQUUJUUglNhHHBzYurkQmdrWoFLBtuSfATVOVlYAafSguJBBIRBvObu JOVWDcU                   ",1983-09-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1893-06-12T00:00:00.0000000,"Money Center Banks                                ",true,true,"KxCzGMWWUDndbIXVVMAQHEaMSDMKQ                               ","06127       ","VA                  ","Inactive  "
408,"B-  ","1781 Love Bird Boulevard                                                        ","                                                                                ",1,"Klicker                                                                                             ","Biloxi                   ",312,United States of America,"cZPCbzqX eZlNoCqdsJUeMlWTPzJLFwkfFdOeQxnzSeMLXyKDOJpYTjaNsuWtsThJYKVJTeoEeKMyb                                                                        ",1978-09-30T00:00:00.0000000,2008-09-29T00:00:00.0000000,1975-03-18T00:00:00.0000000,"Constr. & Agric. Machinery                        ",false,true,"kUnPXHPUwkGzSApGRdmAelMQxTHAGRANyDUAJCkNAAwuQFETZBERDHI     ","93817       ","GA                  ","Active    "
1243,"B-  ","1781 Love Bird Boulevard                                                        ","                                                                                ",1,"Klicker                                                                                             ","Biloxi                   ",312,United States of America,"cZPCbzqX eZlNoCqdsJUeMlWTPzJLFwkfFdOeQxnzSeMLXyKDOJpYTjaNsuWtsThJYKVJTeoEeKMyb                                                                        ",2008-09-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,2004-08-11T00:00:00.0000000,"Constr. & Agric. Machinery                        ",true,true,"kUnPXHPUwkGzSApGRdmAelMQxTHAGRANyDUAJCkNAAwuQFETZBERDHI     ","93817       ","GA                  ","Inactive  "
409,"A   ","24185 Shallowford Lane                                                          ","                                                                                ",1,"Gosz                                                                                                ","Tallahassee              ",323,"                        ","VdzkMOfQacR                                                                                                                                           ",1979-03-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1914-12-09T00:00:00.0000000,"Airline                                           ",true,true,"OdWLUpEGMNVEcbxCgwGraGKVcSMjQJGGBXKbeyxBqHPPOGUtDbFWaaoL    ","90848       ","Quebec              ","Active    "
411,"BBB ","13388 Marcus Way                                                                ","                                                                                ",1,"Telleria                                                                                            ","Irvine                   ",322,United States of America,"iIcIzMeTdApbBAipgyaoLU                                                                                                                                ",1979-03-28T00:00:00.0000000,2001-06-30T00:00:00.0000000,null,"Insurance (Life)                                  ",false,true,"jBTaFZxKSGcJVXEOAtnApSlFPFPZEVuxaj                          ","89515       ","AR                  ","Active    "
1038,"BBB ","13388 Marcus Way                                                                ","                                                                                ",1,"Telleria                                                                                            ","Irvine                   ",322,United States of America,"iIcIzMeTdApbBAipgyaoLU                                                                                                                                ",2001-06-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,null,"Insurance (Life)                                  ",true,true,"jBTaFZxKSGcJVXEOAtnApSlFPFPZEVuxaj                          ","89515       ","AR                  ","Inactive  "
412,"CCC ","13644 Chateau West                                                              ","                                                                                ",1,"Giles                                                                                               ","Columbus                 ",325,"                        ","GMXKhbPcyPnLYDbfBUYIcWyqaGTKIMyIIvjXMjVbVhIGVtHiVKcRqSFmm TVYhcPPqdXTSXSYrcBItDtpeWvirVriEsgqllugEuDkMVfh xSvWfnCClNsCfNmMATyBsqe                     ",1979-03-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1880-01-20T00:00:00.0000000,"Schools                                           ",true,true,"TmePJwPsZzryQDFuQIUNO                                       ","V6J 1T6     ","SC                  ","Active    "
413,"BB  ","8728 Selma North                                                                ","Suite 161                                                                       ",1,"Burle                                                                                               ","Louisville               ",321,"Canada                  ","BOJFvCWTHZQhCJJeAIxOosikMMJkknzRWJZfCySvwcSFUASmL OGAsrPDaLgmTxSGWONzkOJNwAAdKOzpKnMjJDbeHIib TvxAJnPqSfSDuWzQr                                       ",1979-03-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1952-12-23T00:00:00.0000000,"Retail (Apparel)                                  ",true,true,"xGBLQICRhttKVxVMUcjUKALPGEpMWCSTFNHHoC                      ","T6C 1A5     ","UT                  ","Active    "
414,"AA+ ","3063 Howard Lane                                                                ","                                                                                ",1,"Zee                                                                                                 ","Ottawa                   ",324,United States of America,"LveSBmhUbEWpU SJOugmHuDOgdKYTUGBSkBtNLmkzMDyRvdtxV CKxzT hPaJOxWBODF rQsMATiYRyItBHFArlnodDJoBWEaHqNBygnQEMQugsISWQNRcUxA                             ",1979-03-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1870-09-18T00:00:00.0000000,"Retail (Apparel)                                  ",true,true,"sMOmWTSKlOUdNcKGmHAHuPIAEFzD                                ","T5B 1P7     ","Ontario             ","Active    "
416,CCC+,"23822 Marvin Crescent                                                           ","Apt. 841                                                                        ",1,"Pigman                                                                                              ","Lowell                   ",329,United States of America,"VBYtRqRhcnyKtwTXNEACqUePmjNTTvIMKKIZYYHoMzAAJ GNJ fiARpTQoDuRyBJcSSOupBZwBAkvOCYddELug                                                                ",1979-06-24T00:00:00.0000000,9999-12-31T00:00:00.0000000,1939-10-11T00:00:00.0000000,"Real Estate Operations                            ",true,true,"eTrBsOmPgSXUYcoGntWQDBQeuAGEGSCiQGpENv                      ","V6Q 1V8     ","Nova Scotia         ","Active    "
417,"D   ","1111 Norden Street                                                              ","                                                                                ",1,"Wieczorek                                                                                           ","Flint                    ",327,"Canada                  ","qdOKaDjyaaUzGak kEXgoYHBCWzVXPPJuttmsnvOkSvMiSgsffjOzIrKjVKRdISPhIzdywUcLREBHzHVGASEJGcdfLoUwuHMSTKFfCBOsKmScKNb                                      ",1979-06-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1885-02-02T00:00:00.0000000,"Auto & Truck Manufacturers                        ",true,true,"CAKVWQkEDwoihBhy                                            ","94510       ","SC                  ","Active    "
419,CCC+,"14963 Yaupon Road                                                               ","                                                                                ",1,"Minster                                                                                             ","Peoria                   ",330,United States of America,"WK wHSTrYRQMcCD qRD fAjBtQsWIiXHJRZywOzHCKADQzJucAMQDGZN ULOcuRZkSJwrFgBN QVLxLGDe HTDHUuUrwAFAEbAfNkACKxHACOoWKVtCINmCuSRieyVQxIEobMKUZFzLqpCT       ",1979-06-27T00:00:00.0000000,2015-09-30T00:00:00.0000000,1887-04-05T00:00:00.0000000,"Oil & Gas - Integrated                            ",false,true,"RpEFmTSQLXsSTZRBOAJrhbGaiKtTejnrwRvygNqOXNKzS               ","T6A 1J6     ","NV                  ","Active    "
1440,CCC+,"14963 Yaupon Road                                                               ","                                                                                ",1,"Minster                                                                                             ","Peoria                   ",330,United States of America,"WK wHSTrYRQMcCD qRD fAjBtQsWIiXHJRZywOzHCKADQzJucAMQDGZN ULOcuRZkSJwrFgBN QVLxLGDe HTDHUuUrwAFAEbAfNkACKxHACOoWKVtCINmCuSRieyVQxIEobMKUZFzLqpCT       ",2015-09-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1897-10-09T00:00:00.0000000,"Tobacco                                           ",true,true,"RpEFmTSQLXsSTZRBOAJrhbGaiKtTejnrwRvygNqOXNKzS               ","T6A 1J6     ","NV                  ","Active    "
420,"CC  ","13990 Panther Creek Park                                                        ","                                                                                ",1,"Cogill                                                                                              ","Jersey City              ",328,United States of America,"zUgGhIrZlNfljDu EL ueOlIIFyJkoEaroHlVFmLYYytBShUUdVAKdlw                                                                                              ",1979-06-29T00:00:00.0000000,1983-12-28T00:00:00.0000000,1894-02-26T00:00:00.0000000,"Photography                                       ",false,true,"JFJGQQkKDhlhTdpVmOu                                         ","H2F 1W1     ","Nova Scotia         ","Active    "
542,"CC  ","13990 Panther Creek Park                                                        ","                                                                                ",1,"Cogill                                                                                              ","Jersey City              ",328,United States of America,"zUgGhIrZlNfljDu EL ueOlIIFyJkoEaroHlVFmLYYytBShUUdVAKdlw                                                                                              ",1983-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1895-09-13T00:00:00.0000000,"Photography                                       ",true,true,"JFJGQQkKDhlhTdpVmOu                                         ","H2F 1W1     ","Nova Scotia         ","Inactive  "
421,"BBB ","21629 Royalton Way                                                              ","                                                                                ",1,"Willenborg                                                                                          ","St. Catharines           ",326,United States of America,"TbzfLetgNcELgGQKnWfu WNUINNBruBtCClpUaqLOZPlCBOfNTMXvoPFHfLGESHYMBS                                                                                   ",1979-06-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,null,"Containers & Packaging                            ",true,true,"HFpTioFQqGgHVSSBfNWxLZKkENyaRjjN                            ","H2G 1U5     ","AK                  ","Active    "
424,"AA+ ","3599 Wayside Drive                                                              ","                                                                                ",1,"Matsunaga                                                                                           ","Burlington               ",319,United States of America,"ZvGJcyuSLLmCzMpDIqKDpWjTKKsoTjzeBtlCuOquxPlALvMt                                                                                                      ",1978-12-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1954-04-01T00:00:00.0000000,"Biotechnology & Drugs                             ",true,true,"SFWYyFVjRXVbbJImeTwoVSiiVrmrQAMWErRpIjAkTLkjLFqQAEauVBZSF   ","55153       ","MD                  ","Active    "
425,"BB- ","2700 Westpark Street                                                            ","                                                                                ",1,"Mehring                                                                                             ","Kansas City              ",316,United States of America,"CAIpAFUIfmkDEAsEUlaPEQNJEeKJNDFirWFAYgLPVSSCrMgfUBRxNcgrNyMUSOapgHbLapgcmcPGLwQePBZeVzIRmQCsVRLifwSTOHCKTJhMslhdGVCLChcuFPLgKT rC                     ",1978-12-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1872-03-23T00:00:00.0000000,"Schools                                           ",true,true,"AoyBPrcHSuNJDgXH                                            ","33303       ","Quebec              ","Active    "
426,"A-  ","6404 Pharr Park                                                                 ","                                                                                ",1,"Ciesco                                                                                              ","Salinas                  ",320,United States of America,"HJqkfCJPHTonHoqecXIuEkUeJCpfhqejGPNKFfzHrn GpAEwN                                                                                                     ",1978-12-27T00:00:00.0000000,1981-12-29T00:00:00.0000000,1882-08-29T00:00:00.0000000,"Schools                                           ",false,true,"NQCFMoVdgvwYeQFhTa                                          ","V6J 1P1     ","HI                  ","Active    "
496,"A-  ","6404 Pharr Park                                                                 ","                                                                                ",1,"Ciesco                                                                                              ","Salinas                  ",320,United States of America,"HJqkfCJPHTonHoqecXIuEkUeJCpfhqejGPNKFfzHrn GpAEwN                                                                                                     ",1981-12-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1883-06-06T00:00:00.0000000,"Schools                                           ",true,true,"NQCFMoVdgvwYeQFhTa                                          ","V6J 1P1     ","HI                  ","Inactive  "
427,"CC  ","13070 Panther Creek East                                                        ","Apt. 382                                                                        ",1,"Talmage                                                                                             ","Corona                   ",317,"Canada                  ","UEffCYYIFRGVyNVRMGmuMKPqucQueSVASUDRbGOysNXeLwLaVhfSonVvLlaKoYHxYDnLBcwcBwk YLIzBIWBfzMeNQLBrPASlyURDpDXiXxvrvMboMPAE GiVOG                           ",1978-12-27T00:00:00.0000000,1994-09-29T00:00:00.0000000,1879-09-01T00:00:00.0000000,"Broadcasting & Cable TV                           ",false,true,"BCZnEdGWgXHDOHWFfbfKslh                                     ","V6X 1S4     ","KS                  ","Active    "
860,"CC  ","13070 Panther Creek East                                                        ","Apt. 382                                                                        ",1,"Talmage                                                                                             ","Corona                   ",317,"Canada                  ","UEffCYYIFRGVyNVRMGmuMKPqucQueSVASUDRbGOysNXeLwLaVhfSonVvLlaKoYHxYDnLBcwcBwk YLIzBIWBfzMeNQLBrPASlyURDpDXiXxvrvMboMPAE GiVOG                           ",1994-09-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1883-04-27T00:00:00.0000000,"Broadcasting & Cable TV                           ",true,true,"BCZnEdGWgXHDOHWFfbfKslh                                     ","V6X 1S4     ","KS                  ","Inactive  "
429,"AA  ","6528 Pembrook North                                                             ","Apt. 434                                                                        ",1,"Schriefer                                                                                           ","Anchorage                ",318,United States of America,"MXINUrtjKPlyAhrSEHHXwTUOOwHdxCZHEnACEVAoEAAzwc VnZWPbVWYSDrKCL Jz cDpLZmTFy                                                                           ",1978-12-30T00:00:00.0000000,1987-03-30T00:00:00.0000000,1860-04-26T00:00:00.0000000,"Money Center Banks                                ",false,true,"KuJFeJIVHASSCGnJgbUIkPoUEBOuoALJMBLVMJNPtUZTGBGCyJRpNkcAlGZ ","53783       ","WI                  ","Active    "
645,"AA  ","6528 Pembrook North                                                             ","Apt. 434                                                                        ",1,"Schriefer                                                                                           ","Anchorage                ",318,United States of America,"MXINUrtjKPlyAhrSEHHXwTUOOwHdxCZHEnACEVAoEAAzwc VnZWPbVWYSDrKCL Jz cDpLZmTFy                                                                           ",1987-03-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1860-12-25T00:00:00.0000000,"Money Center Banks                                ",true,true,"KuJFeJIVHASSCGnJgbUIkPoUEBOuoALJMBLVMJNPtUZTGBGCyJRpNkcAlGZ ","53783       ","WI                  ","Inactive  "
431,"BB+ ","19734 Greenspoint Boulevard                                                     ","                                                                                ",1,"Mavity                                                                                              ","Louisville               ",338,United States of America,"TRRVFmghXuCNIKqSFacfirNHTHVaIPFJSRGmZyuijBGQEPNRA HtQkCAqXogFgKAV R tSDOXetQBLKByqshKAoDEeFJaKLGBXzNVqEZjdFGQICJsxkTkOyRCoaGidaeQeImQISLuvKpNY        ",1979-12-28T00:00:00.0000000,1984-12-28T00:00:00.0000000,1914-06-14T00:00:00.0000000,"Money Center Banks                                ",false,true,"nXUOYgtHrTWEyUMOWUaTmzeVpRDfnXjaUSVSJeDQzoxQWIxSSSOSF       ","33309       ","MT                  ","Active    "
585,"BB+ ","19734 Greenspoint Boulevard                                                     ","                                                                                ",1,"Mavity                                                                                              ","Louisville               ",338,United States of America,"TRRVFmghXuCNIKqSFacfirNHTHVaIPFJSRGmZyuijBGQEPNRA HtQkCAqXogFgKAV R tSDOXetQBLKByqshKAoDEeFJaKLGBXzNVqEZjdFGQICJsxkTkOyRCoaGidaeQeImQISLuvKpNY        ",1984-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1916-12-13T00:00:00.0000000,"Money Center Banks                                ",true,true,"nXUOYgtHrTWEyUMOWUaTmzeVpRDfnXjaUSVSJeDQzoxQWIxSSSOSF       ","33309       ","MT                  ","Inactive  "
433,CCC-,"336 Knipp Boulevard                                                             ","Apt. 513                                                                        ",1,"Rybarczyk                                                                                           ","Sydney                   ",337,"Canada                  ","JKdvmKVUwttKPjYURmPs Vlj JxGTKLCXeZUEhKDprvRTHKbJDpBKamkJCdNNFpMcMQKIBWGg SNsIwAoCZkluMTkpkNQVm lDWZjKUSLcPs PHZbIwEFRvoDF                            ",1979-12-28T00:00:00.0000000,1991-06-30T00:00:00.0000000,1862-08-25T00:00:00.0000000,"Oil & Gas - Integrated                            ",false,true,"HutKVDUnwNvgRCFTBJgHOFDzTTrLvduqBJhLGdBEQywzuFB             ","V6Q 1W5     ","DE                  ","Active    "
758,CCC-,"336 Knipp Boulevard                                                             ","Apt. 513                                                                        ",1,"Rybarczyk                                                                                           ","Sydney                   ",337,"Canada                  ","JKdvmKVUwttKPjYURmPs Vlj JxGTKLCXeZUEhKDprvRTHKbJDpBKamkJCdNNFpMcMQKIBWGg SNsIwAoCZkluMTkpkNQVm lDWZjKUSLcPs PHZbIwEFRvoDF                            ",1991-06-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1863-10-11T00:00:00.0000000,"Oil & Gas - Integrated                            ",true,true,"HutKVDUnwNvgRCFTBJgHOFDzTTrLvduqBJhLGdBEQywzuFB             ","V6Q 1W5     ","DE                  ","Inactive  "
434,"A-  ","20664 Ross Upper                                                                ","                                                                                ",1,"Rushia                                                                                              ","Omaha                    ",340,"Canada                  ","IiOMLhoYqaiGRAEph                                                                                                                                     ",1979-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1951-09-10T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",true,true,"aJpDhrkJNjyUuzhSCshNHHcqIiNTqUULLupPObSFfqUEilbKIVjLHFfzJg  ","T5C 1N6     ","DE                  ","Active    "
435,"AA+ ","13535 Colby Avenue                                                              ","                                                                                ",1,"Racca                                                                                               ","Honolulu                 ",336,United States of America,"GYXGxqXoIvgwCrZonhtUIeKIkPWbNUdvDfCgPHJHqNho SVvQwdLJTinGsjCLXeNfytpnVKHFNHrsvKAhSzSJYgUTQJLrqmfL                                                     ",1979-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1951-10-27T00:00:00.0000000,"Food Processing                                   ",true,true,"VTRrSmKRVjKNKntcQCKJPGCEADNXRwHtPULFlxMQjGbQrXjDInstFrDTDRx ","92033       ","OH                  ","Active    "
