"SK_CompanyID","CompanyID","Status","Name","Industry","SPrating","isLowGrade","CEO","AddressLine1","AddressLine2","PostalCode","City","StateProv","Country","Description","FoundingDate","IsCurrent","BatchID","EffectiveDate","EndDate"
"1101","453","Inactive  ","NjBbdPzdnzcriazIATZyKpHDRUiLEuktMMQ                         ","Oil Well Services & Equipment                     ","CCC-","True","Malta                                                                                               ","9540 Kingsbridge Avenue                                                         ","Apt. 784                                                                        ","94119       ","Edmonton                 ","NH                  ","United States of America","PTzUmYBJQkQO zRexYRklhqtLISwLIoHDaL IOhMDWMrQafOKufEQSCfDXLAJHSoMNNNKwamO                                                                             ","1927-01-26T00:00:00.0000000","True","1","2003-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1102","819","Active    ","rBgrnxyisLJfpUnAxwrHpRVRaNPSdOxKoGkAGTgoquBYntNC            ","Retail (Grocery)                                  ","D   ","True","Sapienza                                                                                            ","21379 Valley Vista Lane                                                         ","                                                                                ","22215       ","Greensboro               ","LA                  ","Canada                  ","keAjA PAioEiwRLHzEGDGNyOEMvVpZzgRAW inMDPDfOliu                                                                                                       ","1967-12-06T00:00:00.0000000","True","1","2003-12-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1103","820","Active    ","vHFtBiyiYhSuTTQUiKSPVUXKDJSSUShCpYtCGXdGaULNuLFZvz          ","Furniture & Fixtures                              ","CCC ","True","Hefferon                                                                                            ","15624 Pembrook Boulevard                                                        ","                                                                                ","72214       ","Oklahoma City            ","VA                  ","United States of America","HcjhftIbqGEqKVZwHhMcHRUbEATjBJD                                                                                                                       ","null","True","1","2003-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1104","586","Active    ","QDcXalJPVFvQlZFazWWMzpwPHdxHkEhDy                           ","Motion Pictures                                   ","yaQ ","True","Leopard                                                                                             ","287 Woodland Park Court                                                         ","                                                                                ","H7H 1U2     ","Cincinnati               ","Prince Edward Island","                        ","RAKzBaGbGoRGaOkDGCeSjrRafsNE pyootFHMysaVEKQMtfADFwRwfFRToZFQZbUarLMLIUSKBWDHEEWNIqJLP aJOAkGZajIFNUCGkRcVFD                                          ","1884-03-04T00:00:00.0000000","True","1","2003-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1105","467","Inactive  ","ZUPhDoQBmXbPTWIBTZcVCwDDgBwagERehGLcRxTbioaSxkyAjSvwWgEGnE  ","Oil & Gas - Integrated                            ","OHm ","True","Haflett                                                                                             ","18333 Park Hill East                                                            ","                                                                                ","30310       ","Sydney                   ","RI                  ","                        ","OLjDUKbiMMscNVeRfKpaJeZTRGzJRJQOQRIgiBSsENGBfAuZfFsKcVQrqpYSJMpvyIXvaCCWthOfIVymJETRD tnHKBtAOZTILZKGlBVKTcCGLDnFD                                    ","1926-05-11T00:00:00.0000000","True","1","2003-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1106","816","Active    ","iJoryGoPKgdzExrOV                                           ","Printing & Publishing                             ","CC  ","True","Kriner                                                                                              ","20000 Forest Crescent                                                           ","                                                                                ","V6G 1P6     ","Saint John               ","NC                  ","United States of America","wNCwzJdBngdHVVIVyAdnFSsSvGxkLPjTWOBOkuULcJmL zsLoZpVZFfctKKAPhXrLzVURNEBWUHGTAjUp                                                                     ","1997-11-28T00:00:00.0000000","True","1","2003-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1107","817","Active    ","aRIxMsftWxNALRdHpdcNCLPrt                                   ","Paper & Paper Products                            ","AA- ","True","Offill                                                                                              ","923 Humble Lower                                                                ","                                                                                ","55434       ","Whitehorse               ","GA                  ","United States of America","mcGNAMOjuiJwBLeNCAdPfGwBgrFjPTwRsbFMQJjedMoQHDauflgRzQo LhRDVBIPghyZI XhMTNBBDIWQKIwNFVCUnDJsObyLrRmIBkCbCOaxEsIHKFhoMAaPEJ                           ","1936-08-16T00:00:00.0000000","True","1","2003-12-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1108","818","Active    ","cViRbIdNJRKJeujFaB                                          ","Recreational Products                             ","AAA ","True","Bosque                                                                                              ","10666 Travis West                                                               ","                                                                                ","99207       ","Huntsville               ","Quebec              ","Canada                  ","HShFcVxXHJwDARWWVENPw                                                                                                                                 ","1979-05-07T00:00:00.0000000","True","1","2003-12-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1109","666","Active    ","SGGNfbBAlAczwHPVtTqVGNHwZWFN                                ","Retail (Drugs)                                    ","AAA ","True","Pevehouse                                                                                           ","21034 Windchime Lower                                                           ","                                                                                ","M5C 1X6     ","Omaha                    ","KY                  ","United States of America","mQNXTREoLJEjpGbBATVLTwRQxaykoWfiF hNCfrtSgPbCUORieEPNOvTfpbEzjwURejRLPB fhczaZYmkrbQB                                                                 ","1986-05-31T00:00:00.0000000","True","1","2003-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1110","811","Active    ","oWQKMFXSlVsMRNCPGGZG                                        ","Computer Storage Devices                          ","BBB+","True","Elliott                                                                                             ","22354 Creek Avenue                                                              ","                                                                                ","95280       ","New Haven                ","Saskatchewan        ","United States of America","haLRQpAQxbbznVeNoFOFCvSCR NvGJiKGtNfvLFPSBIgNyDUMmIAXgGGVY SrxQHOFaDPKQfVeIePGknlULRLd ypTqIUXVVdztNe                                                 ","null","True","1","2003-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1111","813","Active    ","HyJDKkVdVqFKuMWmYVMEJ                                       ","Auto & Truck Parts                                ","BBB+","True","Boulding                                                                                            ","12782 Lenwood South                                                             ","                                                                                ","32801       ","Pasadena                 ","WI                  ","United States of America","fLZXWGDJBQFUCHDFgrjTSgIjOeccEujDApbpmAKUaXLPrYLZyPEgBtJQdiRsdcxbrFtnWQlRwCHPyMUP XB ZUZwPvVyMNpNxyTOGqCbqnwxkAT                                       ","1984-11-16T00:00:00.0000000","True","1","2003-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1112","815","Active    ","gSKocLEFUIOUvpVaybbhMjztlsdbIAHmOQNVRLMLsThesJlcMzUTFQpBhbV ","Retail (Grocery)                                  ","AA  ","True","Rindels                                                                                             ","4423 Bonneville West                                                            ","                                                                                ","33174       ","McAllen                  ","TX                  ","Canada                  ","iJDCFJoqLapbaMVkSUyAeubEGFgIFn                                                                                                                        ","1945-09-03T00:00:00.0000000","True","1","2003-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1113","84","Inactive  ","ddSCazOpdJvGoBAzkC                                          ","Major Drugs                                       ","BBB ","True","Sause                                                                                               ","3262 Katherine North                                                            ","                                                                                ","45208       ","Lansing                  ","Prince Edward Island","United States of America","QDTYWXhwMQRITSytaVRCVNyBoQAvTnUdYIj                                                                                                                   ","1894-09-17T00:00:00.0000000","True","1","2003-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1114","812","Active    ","KGkzPwoiKzZEjCSAUEVTkfmaHqSPsSUkUZgqvxxbCKlyMMYthayZpUcM    ","Schools                                           ","A-  ","True","Applebee                                                                                            ","24888 Newport News West                                                         ","                                                                                ","C2A 4X6     ","Chesapeake               ","NH                  ","United States of America","feWRSqRIixwyUUHQPERqzcpGQQyMHlCHoSgPQEFTLOLJLLDZDedQwZZfKkLQQBCCQvTeNgQfPlFicUIvWnsgtcgjPNbRaENjvJ SoTMzPBrelJvhCoFORU NjPgdLL Bt                     ","1854-06-29T00:00:00.0000000","True","1","2003-09-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1115","814","Active    ","LFkMOKIIMoPFOcGUoSBxUVJpnaEVniLHBJFGvdFDNqWjNeKEuMvGAGCiUYx ","Biotechnology & Drugs                             ","A+  ","True","Smetana                                                                                             ","1638 Woolridge Lane                                                             ","                                                                                ","V5B 1M5     ","Coral Springs            ","MS                  ","United States of America","DAxMTsOKBTHxIFTJfUWUSvbGrzWB                                                                                                                          ","1940-10-31T00:00:00.0000000","True","1","2003-09-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1116","364","Active    ","sswZvJekOOuQxhdOtMgSHWKiVdqDcVFSI                           ","Retail (Catalog & Mail Order)                     ","D   ","True","Potter                                                                                              ","5118 Stratton Road                                                              ","                                                                                ","93686       ","Livonia                  ","TX                  ","United States of America","zBPJlQrBCAHDzTTEAEBcCaUSJdEUyUBPoQxkUFLRA FyefOwJsOzQaQySXSDTGYUGEebgzY                                                                               ","1884-03-30T00:00:00.0000000","True","1","2004-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1117","184","Inactive  ","LVHzeFQWSugGNgkKMEtPTIIgFiwdseCBRJeZhPSKJLIcdoCUcbsQ        ","Software & Programming                            ","CCC-","True","Southwood                                                                                           ","2923 Navarro Lower                                                              ","                                                                                ","55424       ","San Francisco            ","NM                  ","Canada                  ","IHHWGFLHEqoiVAiiIfKdB                                                                                                                                 ","1979-09-30T00:00:00.0000000","True","1","2004-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1118","821","Active    ","ZsIiCYMAkKPADJIRWgANeoNGBbjoXhvFffEtTPYaCU                  ","Railroads                                         ","BB  ","True","Inglese                                                                                             ","23318 Grandview Street                                                          ","                                                                                ","T6A 1J8     ","San Francisco            ","MN                  ","United States of America","QLuiGGLBiEFLmBBXLD PHWBMVgc BdctAbgsSsgMaGcUoFkzazqHZFRfaFSBSBtCkbGYUUrdlJBXMdOpKSIxBkMEjCDGQUVLFwYNLFUKauEQymIInKbPbiZGZRAgeVtyRCQcCLhNEdkyPBNu      ","1962-10-31T00:00:00.0000000","True","1","2004-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1119","822","Active    ","nDyOGOACJnWBqgDCtE                                          ","Real Estate Operations                            ","BB+ ","True","Rohland                                                                                             ","11605 Yohan Road                                                                ","Apt. 150                                                                        ","93795       ","Akron                    ","KY                  ","United States of America","hDQRBkHMiCT kjvxfwSvRfObbuqBHcoHlPhM koIRpMxj                                                                                                         ","1974-02-27T00:00:00.0000000","True","1","2004-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1120","823","Active    ","jmUNMVojCYobKgerlCWbPjpoTiQ                                 ","Misc. Capital Goods                               ","A-  ","True","Hagens                                                                                              ","6255 Belmont Avenue                                                             ","                                                                                ","97402       ","Irvine                   ","CT                  ","United States of America","wpUfuaiKRLdQCsaqixJEPoMjCVQbikIEvWCkovkXvBbSliAqgXI CgDUuSATRbL                                                                                       ","1957-05-28T00:00:00.0000000","True","1","2004-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1121","824","Active    ","PhsGDnweYxRPUtzi                                            ","Computer Services                                 ","K   ","True","Willenborg                                                                                          ","7075 Glen Loch Drive                                                            ","                                                                                ","37229       ","Provo                    ","CT                  ","United States of America","eZCkUzzyMWdEyveKjQIGtctUQzHdnpQJouDpByRAfMUMNqKltMLGMBr xXPWZpuSUCfDzrXGzWocVSbvHlKoV  QfxClBAPFQRaAxFnJSNBEyXnGfC                                    ","1958-08-25T00:00:00.0000000","True","1","2004-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1122","825","Active    ","OcSJclGouEWIjVabAILRFQy                                     ","Biotechnology & Drugs                             ","D   ","True","Vecchi                                                                                              ","6496 Panther Creek Upper                                                        ","                                                                                ","19211       ","Biloxi                   ","OR                  ","United States of America","CBWINfnbTpIBLiGGt RrOnNkPVKFRvfSPMenFlLyKFNWmMTMYaeJoGWKQTqeMQZzoxKRIlckuvdwdKIEUEIZBfNwSUFmKTXmLThBbDWFtYYOxGnseLqQBKXL                              ","1986-06-19T00:00:00.0000000","True","1","2004-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1123","131","Inactive  ","noSTRZdjEkTgSAnXDVFsGLbzzEAfBSiINBJIKbVCMtnPWmXUHjhCGDSwOyZ ","Misc. Capital Goods                               ","A-  ","True","Rumler                                                                                              ","5450 Shoalwood Boulevard                                                        ","                                                                                ","14620       ","Augusta                  ","Quebec              ","United States of America","AWEQgSQlWM MUSaagAaRORJUJcoRQsGoIJFQiDpkygHkLCCIGHNXukMPJBsrBRWXEjSdYBKFSeXLJVf kKQuxcBAwFW OixgEopFKSjUznSRCCTLHGKKMnn                               ","2000-10-01T00:00:00.0000000","True","1","2004-06-28T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1124","827","Active    ","NNXONOPVJOkPGSIJWnZllRAmIYEVKbHKFTLequPRXrGTfhAV            ","Constr. & Agric. Machinery                        ","AA+ ","True","Hetsler                                                                                             ","11493 Worley Park                                                               ","                                                                                ","75207       ","Simi Valley              ","OK                  ","United States of America","dhcDauBnmQACZ PDGFlOHDrFJtDIrjpEXEAtyJOHOladbVeVNkAVReoEHxMKZDOFDriXFpbhtToBvVBKOzFqiyNPMkfrRRxGGNNGHANvjcYqsGAXrlBJmHk                               ","1946-07-13T00:00:00.0000000","True","1","2004-06-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1125","829","Active    ","FcFSjWWeWAUuyJLbFlmqxrVzykmKAiBNOXcUUMDgklDQRDhKbayGR       ","Paper & Paper Products                            ","A   ","True","Semidey                                                                                             ","5569 Tahoe Way                                                                  ","                                                                                ","19094       ","Elizabeth                ","GA                  ","United States of America","ArqOpCNJHOyfyimGXUQrXTSuQAKZD KuRRLJtECWaBcAFRKRIEHNoIFfRpInlIrFBMTYIWSmTq DxKcHIHfJwSFHtRwAqsRNMzlCTZDZrSIVkXbOYKiBNrnXSjiSXhvyohBzGNJp              ","2001-11-03T00:00:00.0000000","True","1","2004-06-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1126","597","Active    ","VsggzsmdUnSBKDNfbJGHaLTaXnSJimONtRzNqIHjAIvOeqfRPMPTD       ","Rental & Leasing                                  ","BB- ","True","Odegard                                                                                             ","6243 Gaylord Way                                                                ","                                                                                ","77093       ","Chula Vista              ","New Brunswick       ","Canada                  ","GMPaSi hfuEqZsTlMbsTZadLVPkMmmKjsqc zVPY CODFEVtdPiZOKdXmISUnMOEeHQXoJOVLcfUFtUlXOspQqQBqpHUIKbSQVDLMgSScgrOJTkORCUFMlS iDBQDw                        ","1975-10-31T00:00:00.0000000","True","1","2004-06-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1127","826","Active    ","BqsDnMLKCoBNnsFjksBbIvUNMTlJMhhCJAWMIJUiWCmRWLoUbHO         ","Photography                                       ","BBB-","True","Sansbury                                                                                            ","8155 Storeywood Road                                                            ","                                                                                ","06101       ","Winston-Salem            ","AZ                  ","United States of America","OeaZAGUJRuIo mjuYbRLUxlPyKHjoPmLjISohQaQPZpSIUYJtNGeNVh RgkYMkGOAX jAYWabyYxIuIqrAKxDNNR                                                              ","1960-02-24T00:00:00.0000000","True","1","2004-06-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1128","828","Active    ","KRPkaQxmrfuqwCZb                                            ","Audio & Video Equipment                           ","CC  ","True","Hlad                                                                                                ","10008 Brownway South                                                            ","                                                                                ","90835       ","New Haven                ","WI                  ","United States of America","ViaVkXCEtzHOrDartfEwUUckVNGq AoyULBVIxmccceHLFsMPuTqJEKdDSLtEKNKPETcDwESmDXLjXbLuTaekMHigriVzweGJkOOMfdVTZVomncqHDmpIDjooYhqVANxXOjPRfYrjRKwhhH       ","1986-04-02T00:00:00.0000000","True","1","2004-06-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1129","830","Active    ","TOfHoJBtGhRZGCWMUythRGGbQqkFVMERhImhrWpZVlNjvvLgKNKyscdEdQok","Natural Gas Utilities                             ","iCw ","True","Lammert                                                                                             ","16976 Gene Road                                                                 ","                                                                                ","73122       ","Garden Grove             ","DC                  ","United States of America","dibKMPdjxFYPWqGKTVeSGUYJGpgOSEyxFYtphRgiviqtIvOpWTUxKFxnNWExKECkNANBF RnJpJqoANPTWOJXiwiDrTiAoBbMHBcUpIuONLv QKMgXn                                   ","1962-10-02T00:00:00.0000000","True","1","2004-06-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1130","833","Active    ","eGNeSBQVliXEeJHMLUSBbhAeiheMwzJSsgGAGGuSsRCMykgWnIifUWHX    ","Audio & Video Equipment                           ","AA+ ","True","Regine                                                                                              ","9941 Royalton Drive                                                             ","                                                                                ","27405       ","Chula Vista              ","WV                  ","United States of America","ZjGiXGXhRNdGXWGsH                                                                                                                                     ","1909-03-12T00:00:00.0000000","True","1","2004-09-28T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1131","832","Active    ","svbJwUWxRQDCOYEMOqEHbTBSwrAnqMyHgtUeUgrixIuB                ","Furniture & Fixtures                              ","BBB ","True","Krotz                                                                                               ","12995 Farrow Street                                                             ","                                                                                ","H7E 1U1     ","Birmingham               ","Ontario             ","United States of America","hKNTOJTGMoaPO CMFdkJAEqp coQTSGuffMFLkNsIqyqMcIhUxjNXZxMwMPQQRC FPzhJvTKxOSyLiBEVdmAXJwBb                                                             ","1946-03-05T00:00:00.0000000","True","1","2004-09-28T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1132","831","Active    ","IIyVADAXNeYneECXMr                                          ","Auto & Truck Manufacturers                        ","B-  ","True","Wohlford                                                                                            ","15414 Alicia Drive                                                              ","                                                                                ","V6M 1S9     ","Richmond                 ","IN                  ","United States of America","PkP  jFVphRbSQpyNlepABTUhIudneo LTXQpCQcVQDroKvjyoDwVJDGgXLIlOUSKSdFZIOMgpxTlJJptRaCoQQcGtevaGFRlRRHmTbGDGlsEuLiedIP                                  ","1999-11-08T00:00:00.0000000","True","1","2004-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1133","807","Inactive  ","HqNSdWrQGWypzzQEUkcdHR                                      ","Beverages (Alcoholic)                             ","BBB+","True","Mcdonald                                                                                            ","2792 Pike Court                                                                 ","                                                                                ","63162       ","Detroit                  ","Alberta             ","United States of America","RMKGfgGSVffKNSXYdfmElEsGxfMQodVvVBJJFGPrhfsPRlOKbMoRLCEtGcTGvfRTaViRlVkIBsbaIXPbYLLISE                                                                ","1967-08-03T00:00:00.0000000","True","1","2004-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1134","428","Active    ","LYiKeqfCDLKJPVMOOPoojlCjSgLKuUGuEThnDdZSznCEeM              ","Biotechnology & Drugs                             ","A+  ","True","Bragan                                                                                              ","6138 Cooper Crescent                                                            ","                                                                                ","V6V 1R5     ","Oceanside                ","MS                  ","                        ","WOqfOuAhrfEsrcqFCCUBQtuKhFmFFNNVlSFEFtMxJGZsOyCRyeKRMFguXKRdUI                                                                                        ","1872-08-20T00:00:00.0000000","True","1","2004-09-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1135","835","Active    ","XUySnBsDCLWoBusnMVXswIcoGDeMWEkvlHtHcpTKsoRmbuHqnXJ         ","Fish/Livestock                                    ","CCC+","True","Lehman                                                                                              ","16652 Nowita West                                                               ","                                                                                ","83711       ","Springfield              ","WI                  ","United States of America","GZSqTIiJqcciZjTjEcINZmcHjAEsmwyIKQVADeFkUWDPPXKoIoDPw tqGJwDzlFgBlmTyanPtOuOCTKuhbwDzgOEnBQwMEOWCKSjQQLxvEBbHAGkORTVLN eegY                           ","1934-06-18T00:00:00.0000000","True","1","2004-09-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1136","834","Active    ","ahRhCMHIBGfQoVypsAhOIaCDyr                                  ","Rental & Leasing                                  ","Hu  ","True","Rose                                                                                                ","11647 Coralberry East                                                           ","                                                                                ","10242       ","Rapid City               ","New Brunswick       ","United States of America","EkyVYF Q HhjKfbkdu oneCPPCOsBDUkBkneAAHddrRRCNbWvkePEgLnEtKGaIeRISoKmjiKGpUzXxSfFLalowUHGATCtJCoKOXhUMaUWcexLsKFHLBHjvXyoAklRNOVNBeRJLYF              ","1889-05-28T00:00:00.0000000","True","1","2004-09-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1137","768","Active    ","wKRXNcsHhCNLcKyHJAZKtkQ                                     ","Construction Services                             ","BBB-","True","Hood                                                                                                ","13309 Windsor Rue                                                               ","                                                                                ","19043       ","Oceanside                ","DE                  ","United States of America","ptXLDJJmhzERDvRZcmPRbrccmJsDwHIROjujmkPV dxEEPPLU                                                                                                     ","1930-08-23T00:00:00.0000000","True","1","2004-12-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1138","836","Active    ","RUMAKWCNyfRDSODTxBWUhKAVHXSZHuDFrEzDOTnNgyBlEMyJCxwr        ","Software & Programming                            ","A   ","True","Kasting                                                                                             ","15120 San Felipe Avenue                                                         ","                                                                                ","22223       ","Hilo                     ","NJ                  ","United States of America","vGBIJfBFQwDCLAvOH jtfcoEdYoxLghAJPLuCBYIfRYQWRThCCwRRBGlmNGqYNjFESzkJOLARkZtICDjGYG CGIIvSamJKHEGQfkRRrWofVCTxuBOd MCSqwzAnqlulAVUJaRkQjCHvvyLINmmU   ","1898-07-20T00:00:00.0000000","True","1","2004-12-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1139","838","Active    ","xXKVfzKAJPqbeCVwSXzDXTuXmrrqbgAKzkJoaJDBBUxuxLabyOt         ","Schools                                           ","I   ","True","Hartle                                                                                              ","19165 Turtle Creek Court                                                        ","                                                                                ","43618       ","Chandler                 ","HI                  ","United States of America","fZVIXkJIQKVR                                                                                                                                          ","null","True","1","2004-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1140","840","Active    ","xixobiPwMQMpDNDnCADyneovFqAE                                ","Rental & Leasing                                  ","CCC ","True","Lohr                                                                                                ","16533 Devonshire Park                                                           ","                                                                                ","06913       ","Eugene                   ","NM                  ","Canada                  ","XxKBkVRzyxfnybkiURkdwRmSCaSAzILUDRJoRIecXpqdPthLBskQpAdABEKHLnysAxHmAjUx                                                                              ","1895-10-18T00:00:00.0000000","True","1","2004-12-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1141","573","Inactive  ","dYKGLTPzphYFSDVAikDAdXTQrMSoNsBqnG                          ","Constr. - Supplies & Fixtures                     ","BBB ","True","Papps                                                                                               ","15591 Camp Bowie Way                                                            ","                                                                                ","M4L 1N8     ","Hayward                  ","ME                  ","                        ","TVWlKiYstzHZFYkELksDaPtBakbIk                                                                                                                         ","1972-01-12T00:00:00.0000000","True","1","2004-12-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1142","837","Active    ","FrUNNAsxLUxrkNlUGmTsVCRwJwrcHVkDj                           ","Motion Pictures                                   ","AAA ","True","Rehberg                                                                                             ","16648 Alexis Avenue                                                             ","                                                                                ","V6R 1U9     ","Casper                   ","OH                  ","United States of America","pTLBJppbvQXGeIAbScYhJfjynXjSItDbKsRPODFopnOvTwXXpMHLHSQEVEzBVRD                                                                                       ","1941-07-10T00:00:00.0000000","True","1","2004-12-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1143","839","Active    ","WqWoTENeRATOJcSFcKKcyEXaNETUTHeGc                           ","Footwear                                          ","BBB ","True","Ladson                                                                                              ","2700 Westpark Street                                                            ","                                                                                ","H7H 1S9     ","Reno                     ","DE                  ","United States of America","XOSDOwIbaAjOhQTCNbhNGgHVCNClpZuEkNnxfLzGfoFIdOirkEKnFafGTisToaUjETUNiIGweicFZeOHGBfCAWkjuqgmClMitBCrTciGSYTWK AOIeOLTSaqCduq                          ","1941-01-29T00:00:00.0000000","True","1","2004-12-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1144","845","Active    ","RTkbIeEjNeLUvDnKoIVxpIigeDqZAcColVJDfiMAs                   ","Money Center Banks                                ","A-  ","True","Fierst                                                                                              ","12470 Meadow Haven East                                                         ","                                                                                ","31416       ","Colorado Springs         ","AL                  ","United States of America","aKFgVzjLNBBzSPGLgjFespxQEiLzIKmIVTDNTNAMvUhDqyTQdYLeuQeuYWIyQAZMhvCuKwNprzXsXFOWUeuTYeworjtGwosHXCTGTGGffNannK RktFkW                                 ","1886-07-23T00:00:00.0000000","True","1","2005-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1145","843","Active    ","MdQGIpzuJDlHORzRO                                           ","Computer Networks                                 ","BB+ ","True","Gerrero                                                                                             ","2134 Neff South                                                                 ","                                                                                ","94151       ","Vallejo                  ","MI                  ","Canada                  ","tUFMFVdnYAKlahgOIFErPWngVcBnW                                                                                                                         ","1983-11-21T00:00:00.0000000","True","1","2005-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1146","841","Active    ","LZHlTstTUmGSMOLReHkzXAUTnvujjxAC                            ","Insurance (Miscellaneous)                         ","B-  ","True","Naqvi                                                                                               ","7626 Clint West                                                                 ","                                                                                ","T6D 1A2     ","Sunnyvale                ","IA                  ","United States of America","stcmOlFIFWWIJPm hfahHKxisIVSNzQgQpNWUEesW BFMIoUHRLjYFHLZVhzrjFOLHEqDR LoRHKAXCXGFtjKZHFzTgipHHAKdkSnXAaMyLXbYhQFRHGluQVSE W                          ","1921-03-24T00:00:00.0000000","True","1","2005-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1147","519","Active    ","EdXLSTxVMreGNWgbBUwJ                                        ","Water Transportation                              ","C   ","True","Parreira                                                                                            ","21944 Richardson Upper                                                          ","                                                                                ","R5G 1M4     ","Reno                     ","WA                  ","United States of America","MTOZPuJtIKSNOWldKgVSmOMUlQCovQVEnQgxITCmqkPjbOOirSUwiNTiExUdJiEClTCkNtFATZmkTZVNghPN                                                                  ","null","True","1","2005-03-30T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1148","844","Active    ","NjsayoBhoPsDkqxWooVgMCrJfDfZDTeXEfppZvBPfoI                 ","Iron & Steel                                      ","C   ","True","Blecha                                                                                              ","1949 Mistletoe Road                                                             ","                                                                                ","25328       ","Lewiston                 ","VA                  ","United States of America","eEfQuhBbPoDxxKHLwFpwWweyALouSICXDrosynpGEqHitpXPbdKDxjNmVJLIvOEMFRbQHaekRL ytkEAwnJOTuVCEUTqRWNSIOsTuDYPwq                                            ","1908-09-10T00:00:00.0000000","True","1","2005-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1149","842","Active    ","cFPplJziymREBNfKeIIfZNSXTZyAlOzvHQdtNVFWhIOxAf              ","Retail (Speciality)                               ","BB+ ","True","Wolin                                                                                               ","18065 Four Points Drive                                                         ","                                                                                ","H5J 1O9     ","Corpus Christi           ","TX                  ","United States of America","SBqIvGCGBW OTqmqDzgDhGLhmZljnR                                                                                                                        ","1953-06-24T00:00:00.0000000","True","1","2005-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1150","435","Inactive  ","vGfOKrNJceWSPNOENDMrsRdEHfYVEvkLfQUhTYXQBhEWTlxtFhYsm       ","Motion Pictures                                   ","B   ","True","Wight                                                                                               ","8716 Worthington South                                                          ","                                                                                ","V5C 1N2     ","El Monte                 ","MD                  ","United States of America","KpxCjZlaB qogwSQZJbWyHPKdFQjlHBrJKKMoS                                                                                                                ","1973-05-21T00:00:00.0000000","True","1","2005-03-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"1151","846","Active    ","XtppFKMsxQSJqexrOWEPpUPuHDIQharHNPsOWHQWNjH                 ","Constr. & Agric. Machinery                        ","D   ","True","Gordner                                                                                             ","8101 Clifton Drive                                                              ","                                                                                ","94424       ","New Haven                ","FL                  ","United States of America","LhFmQv bdTxRGVGqnElRxGRqIv                                                                                                                            ","1932-01-14T00:00:00.0000000","True","1","2005-06-28T00:00:00.0000000","9999-12-31T00:00:00.0000000"
