BatchID,Dividend,EffectiveDate,EndDate,ExchangeID,FirstTrade,FirstTradeOnExchange,IsCurrent,Issue,Name,SK_CompanyID,SK_SecurityID,SharesOutstanding,Status,symbol
1,2.1,2004-12-31,9999-12-31,"AMEX  ",1916-07-07,1985-08-23,true,COMMON,"gkDroHECmLqaOW                                                        ",529,1992,1686630,"Active    ",AAAAAAAAAAAACHE
1,0.82,2012-06-29,9999-12-31,"AMEX  ",1910-11-02,1909-06-08,true,PREF_B,"DMiFuwKywYHywFhMBdGemBeFGFJDK                                         ",529,1995,509759850,"Active    ",AAAAAAAAAAAACRJ
1,0.89,1984-03-29,9999-12-31,"NYSE  ",1861-08-28,1867-01-13,true,COMMON,"nKLRYRsMBdyknliyfgTOGQkDVTHfVwKLtnNBHbNVWpumTAKVjEa GAsUTPSHC         ",530,1281,413046656,"Active    ",AAAAAAAAAAAABEL
1,0.1,1998-12-30,9999-12-31,"PCX   ",1862-02-28,1895-02-21,true,COMMON,RkseIGGzTKhpiilDjWZPSPnERiRP jEUJEOJrCJIRkbdfNZuEMlqQzYCKrzstPw rHEMGu,530,1626,985570772,"Active    ",AAAAAAAAAAAABYU
1,0.55,2003-12-30,9999-12-31,"PCX   ",1931-02-18,1998-11-19,true,COMMON,"SSPRnOHrnwKEuqjDvg                                                    ",530,1627,1586190,"Active    ",AAAAAAAAAAAACFO
1,2.84,2007-03-30,9999-12-31,NASDAQ,1968-04-09,1871-02-23,true,COMMON,"VocASTfYChcSEMzqWvronNlOdLVNZKU hVBUIBJEUyCwZWeZDLyLtYTWPJxYhw        ",530,1993,525003901,"Active    ",AAAAAAAAAAAACKH
1,2.27,1986-06-27,9999-12-31,NASDAQ,1909-04-07,1978-08-01,true,PREF_C,"IaliPDQAaOtrExihBdRWTXnEsCwSWIyB                                      ",531,1275,440196645,"Active    ",AAAAAAAAAAAABHJ
1,0.71,2006-12-30,9999-12-31,"PCX   ",1862-12-21,1889-01-05,true,COMMON,"EpPMp VeMDtzQMqROKVYszMmVduBvcJawQVTnfCaQXLneCLTuSE                   ",531,1988,151094141,"Active    ",AAAAAAAAAAAACJU
1,2.11,2006-03-30,9999-12-31,"PCX   ",1855-08-19,1851-03-16,true,COMMON,"cgqPHouNBhFFjHmrCImFlSDzoEMWDznWphauWQzQkUKHFRAhomHbapSJp             ",532,1930,798313257,"Active    ",AAAAAAAAAAAACIS
1,2.93,1984-06-26,9999-12-31,NASDAQ,1875-11-21,1960-02-05,true,COMMON,"cJJIIlOaIUGUTmSboJoGmMRGLTUNVsSGyIxSsXLgciTGOJTqF iBUFKT ALNukWiSK    ",533,1280,85347043,"Active    ",AAAAAAAAAAAABEQ
1,2.3,2013-06-29,9999-12-31,"AMEX  ",1857-07-16,1859-09-24,true,PREF_B,"PwbrTRKabVWOwhTUWOBYSnhICpBvzMEJOoZXFbbRP fQmSwO fV                   ",533,1996,631438892,"Active    ",AAAAAAAAAAAACST
1,1.93,2017-07-07,9999-12-31,"AMEX  ",1952-03-04,1982-04-23,true,PREF_B,"rhKGCQpsOOCCrdhaIjhSSPTjzLJzHUMGT                                     ",533,2303,99152906,"Active    ",AAAAAAAAAAAACYS
1,0.05,1983-06-27,9999-12-31,"AMEX  ",1894-07-22,1982-02-16,true,COMMON,"roknJPOMLLMHiTORZeXsTAhVgBhURncQgESkRogPsBN                           ",534,1271,842107933,"Active    ",AAAAAAAAAAAABDI
1,0.05,1986-03-30,9999-12-31,"NYSE  ",1967-10-31,1886-12-25,true,COMMON,"jEaNkeGuRFddZTCK QnaSwgqWQwGNifeJYgHVyGdEpPcOZMnOIrkSXVGTUtZTROeEK    ",534,1277,979264134,"Active    ",AAAAAAAAAAAABGY
1,0.02,1991-09-30,9999-12-31,"PCX   ",1894-12-29,1949-12-27,true,PREF_C,"NQmHdGNZSElAbfzTr                                                     ",534,1614,746657190,"Active    ",AAAAAAAAAAAABOO
1,2.51,1999-09-30,2002-12-29,"AMEX  ",1955-03-06,1928-02-10,false,COMMON,"neoTTgfP YfSyCQNGJI yTelXUpaGiIYgJ oEYtRvjWWOzKIRVbzuzDwDOOS          ",534,1620,957208567,"Active    ",AAAAAAAAAAAABZV
1,2.51,2002-12-29,9999-12-31,"AMEX  ",1957-06-21,1929-10-25,true,COMMON,"neoTTgfP YfSyCQNGJI yTelXUpaGiIYgJ oEYtRvjWWOzKIRVbzuzDwDOOS          ",534,138,957208567,"Inactive  ",AAAAAAAAAAAABZV
1,1.69,1997-06-29,9999-12-31,"PCX   ",1919-08-08,1873-03-10,true,COMMON,"rHsDAUGjKUFcaCsQqUAQJyLTZJhEIuXaEhLclfJpYMREDuRXMQwMEOcMUKJnmdPRUtnKd ",540,1641,554067564,"Active    ",AAAAAAAAAAAABWN
1,1.06,2003-12-30,9999-12-31,"AMEX  ",1903-05-08,1867-05-06,true,COMMON,"lgPTxSaQQWA                                                           ",540,1645,357406955,"Active    ",AAAAAAAAAAAACFQ
1,0.43,2013-12-30,9999-12-31,"PCX   ",1891-01-12,1901-12-14,true,COMMON,"QYirWzVwrPrxFTQpKt                                                    ",540,2003,123221640,"Active    ",AAAAAAAAAAAACTP
1,2.69,1991-06-28,9999-12-31,"AMEX  ",1918-07-30,1860-05-30,true,COMMON,"GGPUblStSNiHihERGvp                                                   ",541,1295,340982847,"Active    ",AAAAAAAAAAAABOE
1,2.09,1999-03-31,9999-12-31,NASDAQ,1923-05-02,1995-02-16,true,COMMON," QrIUJwKDnnAfUzeAf                                                    ",541,1642,172441727,"Active    ",AAAAAAAAAAAABZB
1,0.48,2013-09-29,9999-12-31,"AMEX  ",1854-02-05,1872-02-11,true,COMMON,"MMCMFkmTrvZ aqBFMP GERsSGQcHKiJmPERIKRndZRbPMKVIyJKuDlg CPI           ",541,2002,456260425,"Active    ",AAAAAAAAAAAACTC
1,0.06,2014-06-30,9999-12-31,NASDAQ,1898-12-09,1998-12-17,true,COMMON,"zSSYwxNOBXqjTBXSWrIfkoKZUgRVc                                         ",541,2304,718252228,"Active    ",AAAAAAAAAAAACUE
1,2.3,1987-03-28,9999-12-31,"AMEX  ",1971-11-08,1961-06-11,true,PREF_A,"guSomNBKPNQLiPIVELEGIfh ytxxBvOrSObvpOcJLUGwqJ BSQGgEPHFHJD           ",543,1306,802142955,"Active    ",AAAAAAAAAAAABIL
1,1.59,1988-12-31,9999-12-31,"AMEX  ",1960-04-19,1925-02-26,true,COMMON,"UZHEuCEtx JTJODcDkCLOghdCFAaCUpjkMuuOJAIzRSHPOLOlrmYxyuxGOhWSB        ",543,1308,584832273,"Active    ",AAAAAAAAAAAABKU
1,2.04,1993-09-28,9999-12-31,NASDAQ,1852-01-28,1909-02-21,true,COMMON,"YjZEyeHzODGeXJMItLuiAxhKnLZEqlxfBEQrVwc IHRClJdDSUPHuVCIVeSMCHQadzv   ",543,1647,965622791,"Active    ",AAAAAAAAAAAABRJ
1,0.41,1994-06-28,9999-12-31,"AMEX  ",1922-11-15,1876-09-06,true,COMMON,"DAKuQLzkAECiU LdNmTbZMM                                               ",543,1646,392810734,"Active    ",AAAAAAAAAAAABSP
1,1.43,2001-03-31,9999-12-31,"PCX   ",1885-04-21,1990-12-31,true,COMMON,"dGyaVnBBKatGrq PiFHDPHmTerFbxLzUAdlmBQVPIcplzEfHvVwHIIEIotJS          ",546,1652,135973604,"Active    ",AAAAAAAAAAAACBT
1,1.6,2015-06-29,9999-12-31,"AMEX  ",1893-06-03,1886-04-09,true,COMMON,"YjQhwYgOJnlFcQJEfaxdGKhuNScN DjgZQlCFnHcUzAUSiNdjrQzqqxHEAySIQTFMkQFE ",546,2305,126546747,"Active    ",AAAAAAAAAAAACVS
1,0.01,1998-03-30,9999-12-31,NASDAQ,1958-09-08,1884-12-14,true,COMMON,"JjAjMGpQHtXaNES                                                       ",547,1650,175069582,"Active    ",AAAAAAAAAAAABXT
1,1.63,2016-09-29,9999-12-31,"PCX   ",1851-05-28,2010-11-23,true,COMMON,"XLjnpvSEdNmghqOMSeVSpmPRNLnSkhUqVWJCptSGrGEzSnKpYGs reMPHQqOTXFuOG    ",548,2306,187842638,"Active    ",AAAAAAAAAAAACXG
1,1.16,1990-09-30,9999-12-31,"PCX   ",1923-02-13,1956-08-12,true,COMMON,"PELraDfLQawhANSX                                                      ",549,1302,458135509,"Active    ",AAAAAAAAAAAABNH
1,2.37,2013-09-29,9999-12-31,"PCX   ",1923-07-21,2011-05-10,true,COMMON,"XYEiCSuKVbePsCyaQiJlReQDvqDHHuliLCN                                   ",549,2004,279675515,"Active    ",AAAAAAAAAAAACTA
1,0.07,1987-03-31,9999-12-31,"AMEX  ",1851-12-11,1940-05-30,true,COMMON,"SQgISsfVeIWQocQFtIDs okDZNKOePZsaGGvmLsXkJ                            ",551,1299,250011936,"Active    ",AAAAAAAAAAAABIH
1,0.65,1986-03-30,9999-12-31,"AMEX  ",1922-11-08,1888-12-02,true,COMMON,"gGrCMOrfFCWvZEgDaCGxcvLveQfQCoZzVfH                                   ",552,1297,99628525,"Active    ",AAAAAAAAAAAABGZ
1,0.86,1986-12-30,2012-09-29,"PCX   ",1970-07-29,1883-07-14,false,PREF_A,"IKpFUUKFUiedOabQIgNqMN lBsuiMAtZEN                                    ",552,1296,419396774,"Active    ",AAAAAAAAAAAABIF
1,0.83,2012-09-29,9999-12-31,"NYSE  ",1978-12-26,1889-01-26,true,PREF_A,"rEnnLoYhCFyJQTmwr NmCnuqtfZwjIgLpmCXqzqRBsi                           ",836,1926,190858316,"Active    ",AAAAAAAAAAAABIF
1,2.13,1987-03-28,9999-12-31,"PCX   ",1896-11-10,1980-05-13,true,COMMON,"PFPF DAFgMkj                                                          ",552,1298,137469606,"Active    ",AAAAAAAAAAAABIN
1,1.56,1997-12-31,9999-12-31,"PCX   ",1870-07-01,1876-03-08,true,COMMON,"TdZTjmMDZaaOpGveAdXDGfoefYEvhVKJrPkVpHfAdmzNVKTJUEQkIMVuHEkKT         ",553,1649,158178721,"Active    ",AAAAAAAAAAAABXI
1,1.95,2012-03-30,9999-12-31,"NYSE  ",1889-11-03,1952-12-30,true,COMMON,"JOtRgrELUbhAcltwnURUURlrGrKMwruRnSeDCjFOWYqZAdcsTSDXAwIPkpbvhg        ",553,2008,205213080,"Active    ",AAAAAAAAAAAACQY
1,2.99,1989-06-29,9999-12-31,"AMEX  ",1923-12-18,1893-08-22,true,COMMON,"sWLFXUIKKKAIGqEaSPLOufLwDFdjKQdkVGXCIX                                ",554,1300,960221018,"Active    ",AAAAAAAAAAAABLM
1,1.06,1995-06-28,9999-12-31,"PCX   ",1854-07-01,1928-01-16,true,COMMON,"QBlNRuvQBkUlnGrARxRgYZKNIbnYzlUZDvDYOAgcwbGIhVmaJdgNZDMEH LAJV        ",555,1496,847885178,"Active    ",AAAAAAAAAAAABTY
1,0.81,2009-06-29,9999-12-31,"NYSE  ",1959-02-08,1906-07-04,true,COMMON,"TDblVMbWUhJSH                                                         ",555,1935,666590897,"Active    ",AAAAAAAAAAAACNI
1,2.97,1992-09-30,9999-12-31,NASDAQ,1865-03-30,1907-06-30,true,PREF_B,"EBLVSp UojVpDjuIdFNjNUt                                               ",556,1660,559864345,"Active    ",AAAAAAAAAAAABET
1,0.9,1984-06-25,1992-09-30,"AMEX  ",1895-02-09,1850-04-07,false,COMMON,"OPFruxSNPQmJiOAbDDxEkFpzcTnGIcRQPZJGPnmSsoZEFVI                       ",309,1086,483474412,"Active    ",AAAAAAAAAAAABET
1,2.72,1998-06-27,9999-12-31,"AMEX  ",1908-03-18,1924-08-25,true,PREF_A,"RnKqIs ZCaQ zNYUiIIKFZAMJWspbhhQVKEFJTbDMuQPBF                        ",556,1664,877608736,"Active    ",AAAAAAAAAAAABXW
1,1.71,1989-12-30,9999-12-31,"NYSE  ",1980-09-23,1908-10-15,true,PREF_A,"rHKYGDDxQgdAszPVUyBoQuoXWGwoaCKeEHScLEbACbjyyZo                       ",558,1316,461131579,"Active    ",AAAAAAAAAAAABMK
1,2.02,1993-09-28,9999-12-31,NASDAQ,1919-01-04,1948-02-17,true,PREF_A,"nBYCUbSqwMHkAuTeRDmUoTRyxb LP kTB                                     ",558,1661,331040520,"Active    ",AAAAAAAAAAAABRO
1,1.71,1997-03-30,9999-12-31,"AMEX  ",1952-03-04,1892-12-16,true,COMMON,"IdYzHPxTOELvXmUOvQARLByAJGRvbuJ                                       ",558,1663,787842440,"Active    ",AAAAAAAAAAAABWH
1,2.57,2005-12-29,9999-12-31,"NYSE  ",1922-02-26,1885-11-09,true,PREF_A,"FwFuTNgJcxnKSwvfdTEtdCFOAKBVVTxhrqlkrPj OD vuQkM                      ",558,2011,113450820,"Active    ",AAAAAAAAAAAACIK
1,1.59,2006-03-30,9999-12-31,"NYSE  ",1931-03-01,1936-07-09,true,COMMON,"fcLbBhOXxyOHSGsCJzpB AefaLExyRnAOqILpvectSvzRlXkW fBhzyaHAZJsyZXvb    ",558,2012,901642334,"Active    ",AAAAAAAAAAAACIX
1,0.99,2013-06-30,9999-12-31,"AMEX  ",1883-10-27,1910-08-01,true,PREF_B,"aHpBxbQMYALcVKAYBgtLENjVjaGGMvjEDrMJxODagOQPnxycqJ                    ",558,2013,89867817,"Active    ",AAAAAAAAAAAACSV
1,1.35,1993-03-29,9999-12-31,"AMEX  ",1984-10-08,1887-12-19,true,COMMON,"vTwTgcnyIRQT AcCnkUIyRByomLOSRtxTSrIPEyFJqwlIJmfQfTpx                 ",559,1659,972121070,"Active    ",AAAAAAAAAAAABQU
1,2.34,1995-03-31,9999-12-31,"AMEX  ",1976-09-30,1909-10-28,true,COMMON,"UpwRyXCHbVSlaQRUpfGRtMOlKmTPAIZ gXqFrFTQJuA                           ",559,1662,939750630,"Active    ",AAAAAAAAAAAABTR
1,0.1,1985-03-31,9999-12-31,NASDAQ,1974-08-07,1883-06-15,true,PREF_B,"SQMJPbaJE TbKUPTphIzpQgjPwLTsTtfncDlC                                 ",560,1315,536984562,"Active    ",AAAAAAAAAAAABFS
1,0.52,2001-06-29,9999-12-31,"NYSE  ",1985-05-02,1900-04-16,true,COMMON,"OnmVCZbo fipuZBNuZqcjJiiFtyOgvvIKDmbOT rnULLRHQxUOV                   ",562,1514,294592689,"Active    ",AAAAAAAAAAAACCB
1,0.63,2004-09-29,9999-12-31,"AMEX  ",1941-12-13,1869-11-10,true,COMMON,"txOaeAevfcnCzNQBrEXNS OmspiQwFFxFHdDLJxEIAJkE                         ",562,1941,908067766,"Active    ",AAAAAAAAAAAACGO
1,0.69,2004-12-29,9999-12-31,"NYSE  ",1890-02-07,2000-02-27,true,PREF_A,"BtlSfFuAJICyDXEtBxIvTrxcqIsjakGxMC                                    ",562,1942,645698705,"Active    ",AAAAAAAAAAAACGY
1,0.17,2007-06-30,9999-12-31,"AMEX  ",1900-10-01,1963-04-03,true,PREF_B,"RLDXGrwgNELdnKUhuJSixJWKXOEWWghPROohBQMxZtQFkuFQNQ                    ",562,1944,715641230,"Active    ",AAAAAAAAAAAACKJ
1,2.97,2007-09-30,9999-12-31,NASDAQ,1968-11-09,1982-04-29,true,PREF_A,"CVMwBPZbrdHIGbvnqIbdxqFfImhjCrHd                                      ",562,1945,489059227,"Active    ",AAAAAAAAAAAACKS
1,2.3,1999-09-29,9999-12-31,NASDAQ,1930-06-17,1961-05-09,true,COMMON,"LMQTnjOmKZJHjSFRPWCKOoQLHCJPRvLaGZCOcjdROqSjAnYtzSfPT SU              ",584,1673,939988077,"Active    ",AAAAAAAAAAAABZT
1,1.25,2015-12-30,9999-12-31,"NYSE  ",1950-04-10,1927-06-30,true,PREF_A,"MdicihMRubEIlaEnUUIPtklzcDKRJDeOkK UzUTsOId                           ",586,2312,927725775,"Active    ",AAAAAAAAAAAACWH
1,1.75,1987-06-27,9999-12-31,"AMEX  ",1981-08-22,1960-07-18,true,COMMON,"hJUWcqlOFGYwLuFPOSGlwSDx                                              ",589,1321,539426425,"Active    ",AAAAAAAAAAAABIV
1,1.95,2000-06-29,9999-12-31,NASDAQ,1866-07-20,1989-05-20,true,PREF_A,"UDFMaNDeGYcvTbMtRyjrGLyjyIJSFLVT YyXgj                                ",589,1674,348652856,"Active    ",AAAAAAAAAAAACAU
1,1.06,2002-09-29,9999-12-31,NASDAQ,1994-03-27,1974-06-14,true,PREF_C,"TithVLhGrAMGrgNKUkFOdFexaIPOiMEvHzUwkKfk                              ",589,1677,529236746,"Active    ",AAAAAAAAAAAACDT
1,1.29,2014-06-29,9999-12-31,"PCX   ",1876-04-19,1907-05-10,true,COMMON,"KAxE FULBMTEUacJ INdrrzwRpdyPQlKRcCUh                                 ",589,2310,272940925,"Active    ",AAAAAAAAAAAACUC
1,1.42,1987-12-30,9999-12-31,"AMEX  ",1875-02-12,1986-03-01,true,COMMON,"exawdNuHCKuZJQIxHIumKpWSMJUUCQldyZUIjRyHu                             ",590,1322,725235726,"Active    ",AAAAAAAAAAAABJI
1,0.93,1987-12-31,9999-12-31,"NYSE  ",1921-09-03,1880-06-24,true,COMMON,"xmHPuQxfdo ErAkeiQlqwMajVeXbNUMH                                      ",590,1323,987724897,"Active    ",AAAAAAAAAAAABJP
1,0.94,2009-03-30,9999-12-31,"AMEX  ",1883-08-18,2000-05-02,true,PREF_A,"VKZvxQJNlzdelGEWVaFV                                                  ",590,2016,157291375,"Active    ",AAAAAAAAAAAACMV
1,0.0,2017-03-30,9999-12-31,"AMEX  ",1999-07-05,1850-04-08,true,COMMON,"QDZbFtvHyPB                                                           ",590,2313,766865983,"Active    ",AAAAAAAAAAAACXX
1,0.84,2002-12-29,9999-12-31,"AMEX  ",1912-06-09,1944-02-15,true,COMMON,"B VUthlfyRyDXXtrZQQMfhgMhEkATKhNxPDeSmHoxCikBqGrnOszRM                ",591,1693,416928933,"Active    ",AAAAAAAAAAAACEH
1,0.29,1995-03-30,9999-12-31,"PCX   ",1883-10-23,1895-11-10,true,COMMON,"eASORGylxlUjKxEcOPbLJEqkysiKYtcwGnEgbTUmCuxAWxZiklRKUuD               ",602,1683,298430506,"Active    ",AAAAAAAAAAAABTM
1,2.05,1995-06-29,9999-12-31,NASDAQ,1856-11-28,1910-01-09,true,COMMON,"KZKgwPGLKQYTLctWEiKFrnODUXpdQlvRRrBAYhABXucnjNBCoIdbsKqFvOORSz        ",602,1684,420051679,"Active    ",AAAAAAAAAAAABTZ
1,1.54,1999-03-30,9999-12-31,NASDAQ,1859-06-09,1955-03-06,true,COMMON,"lqkSkGGhjnMHGXbAtCjwdpBG p aFmASbPhWesuLWSDtZkquZmFRXTs               ",602,1687,701911680,"Active    ",AAAAAAAAAAAABZE
1,1.52,2006-06-29,9999-12-31,"PCX   ",1971-10-21,1852-07-14,true,COMMON,"dWI gEjlqL                                                            ",602,2018,226180586,"Active    ",AAAAAAAAAAAACJB
1,0.83,2004-06-28,9999-12-31,NASDAQ,1999-02-22,1852-07-04,true,COMMON,"PgkFUscrIkCTRdcMOlnHthXFwtxmHwPIpfOiHFcQnpXNNzflgFjJlF                ",604,1689,986807189,"Active    ",AAAAAAAAAAAACGF
1,1.08,1996-03-29,9999-12-31,NASDAQ,1915-07-31,1967-08-14,true,COMMON,"GXFzUjSdUPJIUEgjNiWpDZMKVETfrYHQEMyx uiszxFIKf                        ",607,1711,598852134,"Active    ",AAAAAAAAAAAABVB
1,2.05,1998-09-29,9999-12-31,"AMEX  ",1965-06-10,1908-06-25,true,PREF_A,"dRoGOEPekeCUzLwSSNwQdjDYrWloqh                                        ",607,1712,962850430,"Active    ",AAAAAAAAAAAABYM
1,1.31,1999-03-30,9999-12-31,"AMEX  ",1875-08-09,1998-01-24,true,COMMON,"SSCxJSGLVYNhadhsiJgLHSDtkLJLMIyNtOElWNpaFzlPabPs ZITVheU              ",608,1713,980512926,"Active    ",AAAAAAAAAAAABYY
1,0.23,2015-09-30,9999-12-31,"AMEX  ",1971-03-20,1873-04-25,true,PREF_A,"IBB uzzzEtRLLjnEAzHUYGDRohnIzICbZanuUvoANDXLlIziGcaPO                 ",609,2276,120215193,"Active    ",AAAAAAAAAAAACWA
1,1.36,2016-12-30,9999-12-31,"AMEX  ",1852-07-02,1999-08-09,true,COMMON,"UzPhUpJDtWxCswBZxznFgMHGVVbGvjgOpPcV                                  ",609,2277,26658905,"Active    ",AAAAAAAAAAAACXR
1,0.35,2009-12-30,9999-12-31,NASDAQ,1928-09-30,1958-12-12,true,COMMON,"vohASLMGHHjHFzRy                                                      ",624,2020,130711457,"Active    ",AAAAAAAAAAAACNY
1,0.01,1998-09-30,9999-12-31,"NYSE  ",1988-08-04,1874-01-01,true,COMMON,"ohmWJMvAIO OjQqhZ R YTOFFgfHWORNbdbBtdyJFVXUHR                        ",626,1707,671139907,"Active    ",AAAAAAAAAAAABYI
1,0.45,2008-03-31,9999-12-31,"NYSE  ",1947-07-03,1990-08-10,true,COMMON,"MiKKBaJGHFDRYDHftYrifZoWHsMZpNMBsLZGhmxYGVJokDXNleURujljGfaUHHDV      ",626,2029,356011942,"Active    ",AAAAAAAAAAAACLN
1,0.3,1989-03-30,9999-12-31,NASDAQ,1852-05-11,1884-10-05,true,COMMON," hAJab XaEHHvlOVqbwkKkQUCddfPguUVmIejYwIGRlLRLTeRRyN                  ",627,1336,601469963,"Active    ",AAAAAAAAAAAABLB
1,0.08,1995-06-30,9999-12-31,"AMEX  ",1943-08-10,1957-09-15,true,COMMON,"TRFzqKLZsEwfJKZStSIxILHGlKlj                                          ",627,1710,875097107,"Active    ",AAAAAAAAAAAABTV
1,2.1,2002-06-29,9999-12-31,"NYSE  ",1940-09-13,2000-03-19,true,COMMON,"sPtJJZjTHxDAVsJMSDhIcnzfSjpJRyIOJzdNMItaBKgpEQWLnYGFfBK               ",627,1715,634458260,"Active    ",AAAAAAAAAAAACDL
1,2.71,2012-12-30,9999-12-31,"NYSE  ",1988-01-07,1882-06-17,true,PREF_A,"lTWgoGeHLhBBRISUhfSlItyIjnAGRxCAgXsebBQHJYTLqBeDHzSMfq                ",627,2034,483780378,"Active    ",AAAAAAAAAAAACSB
1,0.54,1993-09-30,9999-12-31,"NYSE  ",1982-09-22,1903-01-17,true,COMMON,"YRgUqeUNONXBPe JtywQNDJANEy                                           ",628,1706,697481199,"Active    ",AAAAAAAAAAAABRK
1,2.24,2008-12-29,9999-12-31,"PCX   ",1938-11-02,1979-05-16,true,COMMON,"UVBmsBHDmAoFzAxLRQ                                                    ",628,2031,103089602,"Active    ",AAAAAAAAAAAACMS
1,2.74,2016-06-30,9999-12-31,"PCX   ",1858-08-12,2007-01-21,true,COMMON,"SUyeqmHyQSrDOngr XNPzEsqRRCoIKBRPjvQtaXlefzNR                         ",628,2318,799794485,"Active    ",AAAAAAAAAAAACWY
1,1.32,1991-12-30,9999-12-31,"PCX   ",1881-10-01,1870-08-30,true,COMMON,"qYRBUldKBoSZMmhMj                                                     ",629,1061,798033723,"Active    ",AAAAAAAAAAAABOW
1,0.48,1998-06-29,9999-12-31,"NYSE  ",1971-06-01,1914-12-06,true,COMMON,"FHBSiARJCZakEOHo PCpITYglpoxEoogtrgPRgZRJIP mApZvWMCM xuyEdlqVkPHvly  ",629,1497,864799722,"Active    ",AAAAAAAAAAAABYD
1,0.17,1997-09-30,9999-12-31,"PCX   ",1924-03-28,1967-12-14,true,PREF_A,"KyjLSQVQxPQoTmUhFBqESIC                                               ",653,1723,856713965,"Active    ",AAAAAAAAAAAABWZ
1,2.44,2002-12-30,9999-12-31,"PCX   ",1988-12-10,1985-11-29,true,COMMON,"sCTinxJbAYUZXjOkVdKVZOLmAUFoIpnwIlUHaPuvncSOdDmPeCeCzmNIBD            ",653,1726,146525010,"Active    ",AAAAAAAAAAAACED
1,1.7,1995-12-30,9999-12-31,"NYSE  ",1875-08-09,1874-03-04,true,COMMON,"ycJMLmlMIVrmLsrU nk                                                   ",654,1722,818473765,"Active    ",AAAAAAAAAAAABUP
1,1.23,2000-03-30,9999-12-31,"PCX   ",1982-07-01,1941-05-29,true,COMMON,"GwgIEqATQcFcHRVgsOMSJQwcSmSwhLKoOSVIyVOzTeVfrOAAQrx                   ",654,1724,765079927,"Active    ",AAAAAAAAAAAACAK
1,1.92,2011-03-30,9999-12-31,NASDAQ,1927-02-25,1926-12-09,true,COMMON,"AcDtpQBuLptm jSGH                                                     ",654,2039,567465649,"Active    ",AAAAAAAAAAAACPO
1,0.02,1992-12-31,9999-12-31,NASDAQ,1956-01-04,1856-02-17,true,PREF_A,"WkNmaWqGfHbgMIIcBeKzHhRqxNRxUkXVBKnUdFHI                              ",655,1721,867390497,"Active    ",AAAAAAAAAAAABQM
1,0.76,2010-06-29,9999-12-31,"AMEX  ",1992-05-28,1994-08-25,true,PREF_C,"GCKIcQNo tIuJQMAFuBDvbB                                               ",658,2038,761323310,"Active    ",AAAAAAAAAAAACOO
1,1.13,2009-03-31,9999-12-31,NASDAQ,1995-10-06,1923-04-08,true,COMMON,"ZSuMvUVkVcCKquYxfumIBSkV                                              ",661,2041,208345824,"Active    ",AAAAAAAAAAAACMW
1,1.0,2016-06-29,9999-12-31,"NYSE  ",1980-09-09,1965-03-17,true,COMMON,"XxEVpNxMPVRDUNIZRHMUEaHcQXFzGmJIeltTzyDOIytFTcrleSkbojEGxZvULFMPKtZ   ",662,2262,486722904,"Active    ",AAAAAAAAAAAACXB
1,2.52,1988-03-29,9999-12-31,NASDAQ,1894-01-31,1939-10-31,true,COMMON,"DRRQUNINnvVmKMVJrepUDUWqJzJegwSQFLLRqRNmwqgiWnUCCzjKb                 ",663,1342,285626000,"Active    ",AAAAAAAAAAAABJV
1,2.96,1992-12-30,9999-12-31,"NYSE  ",1905-05-07,1948-09-26,true,PREF_A,"yimkkuMV S                                                            ",663,1730,549348651,"Active    ",AAAAAAAAAAAABQN
1,1.06,2002-06-29,9999-12-31,"NYSE  ",1902-07-19,1939-12-07,true,PREF_A,"HYmJAQiPBQDbRcRJFNkExcSVXbjAlgBEWJKJvOnIFIRcQaHiBaARbcN               ",684,1746,753156066,"Active    ",AAAAAAAAAAAACDP
1,1.88,1993-12-29,9999-12-31,"NYSE  ",1925-12-25,1862-06-08,true,PREF_A,"PdELOakxBfpyFNJI                                                      ",685,1744,446318298,"Active    ",AAAAAAAAAAAABRR
1,2.25,2002-12-30,9999-12-31,NASDAQ,1861-12-27,1876-06-07,true,COMMON,"RDqDRZVetqumIIfGYbfonJUjaVAtsrIKaUjLjWr cQtpSOHKfoH AVDRWHnKRSuI      ",685,1747,578745766,"Active    ",AAAAAAAAAAAACEI
1,1.45,1990-09-28,9999-12-31,"AMEX  ",1915-03-15,1922-01-15,true,COMMON,"lPgLhs kGeLLNfOSXPTEiIdtFAFBPOJZoKxALqTqoOPpOuhZq                     ",686,1241,570332536,"Active    ",AAAAAAAAAAAABNI
1,1.92,1996-03-31,9999-12-31,"NYSE  ",1963-06-10,1957-05-31,true,COMMON,"CFIOBMvpWomjKNYdXQyEnCbUPZNiheXqiQEDrDQu GpKOKUDH ajDbK iqCpTTtLGQTS  ",686,1593,465287024,"Active    ",AAAAAAAAAAAABVA
1,1.75,1999-06-30,9999-12-31,NASDAQ,1985-09-04,1926-11-11,true,COMMON,"STUha AmcdsrFwiEkCrHKiqGVTXUEYJkKhGcYjqlgZTBUrpTMJENKxD               ",686,1595,816042495,"Active    ",AAAAAAAAAAAABZO
1,2.61,1999-09-28,9999-12-31,NASDAQ,1994-11-20,1921-12-21,true,COMMON,"TyOqCeUTEQEmazLHMQZBitQLc uumxQmFJJRbNXjwbERBxUvDNsrtkzRFUAjUEqTS     ",688,1745,723822459,"Active    ",AAAAAAAAAAAABZU
